,key
1710,"(2203, 1000, 1000010057, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
1711,"(8001, 2800, 2800060001, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
1712,"(2100, 3600, 3600110007, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
1713,"(8300, 2000, 2000040018, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
1714,"(1000, 9900, 9900010003, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1715,"(1000, 1000, 1000010036, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1716,"(1000, 5500, 5500010008, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1717,"(8001, 2800, 2800030001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1718,"(1000, 1000, 1000010068, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1719,"(2302, 2000, 2000010011, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
1720,"(1000, 1000, 1000010065, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1721,"(1001, 2000, 2000060010, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
1722,"(1000, 3800, 3800020009, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
1723,"(1000, 3800, 3800050008, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1724,"(8300, 2000, 2000040007, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
1725,"(1000, 3400, 3400060001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1726,"(1000, 3600, 3600130017, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1727,"(1000, 6500, 6500070002, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
1728,"(1011, 9000, 9000130001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1729,"(8601, 4200, 4200010001, 520110, '520110 - Management Consulting Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1730,"(1000, 3600, 3600150018, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1731,"(1000, 6800, 6800050001, 520510, '520510 - Mail/Delivery Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1732,"(1000, 1200, 1200030001, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1733,"(1000, 3800, 3800030002, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
1734,"(1000, 3600, 3600130010, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1735,"(8001, 2800, 2800040020, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1736,"(1000, 1000, 1000010072, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1737,"(1000, 6500, 6500080003, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1738,"(1000, 3600, 3600150016, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1739,"(1000, 2000, 2000060009, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1740,"(1000, 1000, 1000010057, 521625, '521625 - Voice Labor', 520, '520 - Other Services and Charges', 'Expenditures')"
1741,"(8300, 2000, 2000040018, 520123, '520123 - Vehicle & Motor Equipment Services+E38', 520, '520 - Other Services and Charges', 'Expenditures')"
1742,"(1000, 3600, 3600150059, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1743,"(1000, 3400, 3400060003, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1744,"(1000, 1000, 1000010096, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1745,"(8300, 2000, 2000040011, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1746,"(1000, 1000, 1000010071, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1747,"(1000, 1000, 1000010041, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
1748,"(8300, 2000, 2000040010, 511030, '511030 - Mechanical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
1749,"(8001, 2800, 2800060016, 551015, '551015 - Non-Capital Computer Equipment', 550, '550 - Non-Capital Purchases', 'Expenditures')"
1750,"(1000, 1000, 1000010029, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1751,"(8001, 2800, 2800040012, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1752,"(1000, 7000, 7000030001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1753,"(1000, 1000, 1000010032, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1754,"(1000, 1000, 1000010053, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1755,"(2301, 2000, 2000060002, 522305, '522305 - Freight Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
1756,"(1000, 6500, 6500030001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1757,"(1000, 1000, 1000010088, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1758,"(1000, 3600, 3600150006, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
1759,"(2100, 3600, 3600110005, 520124, '520124 - Other Equipment ServicesS', 520, '520 - Other Services and Charges', 'Expenditures')"
1760,"(1011, 8000, 8000100001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1761,"(1000, 1200, 1200040001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1762,"(1000, 3600, 3600010001, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
1763,"(1000, 3600, 3600070004, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
1764,"(8300, 2000, 2000050014, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1765,"(1000, 3400, 3400010004, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1766,"(9000, 8000, 8000120002, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1767,"(1000, 1200, 1200030001, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
1768,"(1000, 2100, 2100080004, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1769,"(1000, 3600, 3600070001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1770,"(1000, 3400, 3400040001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1771,"(8001, 2800, 2800040011, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
1772,"(1000, 3600, 3600070010, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
1773,"(1000, 3600, 3600150054, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
1774,"(1000, 1000, 1000010027, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1775,"(2301, 2000, 2000080001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1776,"(1000, 3600, 3600150059, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1777,"(1000, 1000, 1000010008, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
1778,"(8300, 2000, 2000060005, 521730, '521730 - Parking Space Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
1779,"(8001, 2800, 2800060015, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
1780,"(1000, 3600, 3600070009, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1781,"(1000, 6400, 6400050001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1782,"(1000, 9000, 9000060001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1783,"(8300, 2000, 2000050014, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
1784,"(1000, 2500, 2500060001, 520119, '520119 - Computer Equipment/Softward Maintenance ', 520, '520 - Other Services and Charges', 'Expenditures')"
1785,"(1000, 6800, 6800030007, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1786,"(1000, 6400, 6400050003, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1787,"(8300, 2000, 2000050002, 532080, '532080 - System Debt Service Transfers', 530, '530 - Debt Service and Other Uses', 'Expenditures')"
1788,"(1000, 3800, 3800060004, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1789,"(1000, 5000, 5000010001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1790,"(1000, 1200, 1200060002, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1791,"(8300, 2000, 2000040013, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1792,"(1011, 8000, 8000100001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1793,"(1000, 1000, 1000010011, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1794,"(1000, 3600, 3600130017, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
1795,"(1000, 3600, 3600150069, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1796,"(1000, 3800, 3800020009, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1797,"(1000, 3600, 3600020009, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
1798,"(8001, 2800, 2800060011, 520119, '520119 - Computer Equipment/Softward Maintenance ', 520, '520 - Other Services and Charges', 'Expenditures')"
1799,"(1000, 1200, 1200010001, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
1800,"(1000, 3600, 3600130004, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
1801,"(8300, 2000, 2000050013, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1802,"(1000, 3600, 3600150062, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1803,"(1000, 1000, 1000010061, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1804,"(1000, 1000, 1000010043, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1805,"(8601, 4200, 4200010001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1806,"(1000, 3600, 3600130009, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
1807,"(1000, 6000, 6000040001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1808,"(1000, 3400, 3400010004, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1809,"(1000, 1000, 1000010048, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1810,"(2100, 3600, 3600110005, 520705, '520705 - Insurance Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1811,"(1000, 3800, 3800020003, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1812,"(1000, 1200, 1200060004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1813,"(1000, 2100, 2100060005, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1814,"(1000, 1000, 1000010010, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1815,"(1000, 9000, 9000040001, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1816,"(1000, 1000, 1000010032, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1817,"(1000, 1200, 1200030001, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
1818,"(2200, 1000, 1000010072, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1819,"(8001, 2800, 2800040013, 511035, '511035 - Meters, Hydrants & Plumbing Supplies', 510, '510 - Supplies', 'Expenditures')"
1820,"(1001, 6800, 6800050001, 520106, '520106 - Architectural Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1821,"(1000, 1000, 1000010053, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1822,"(1000, 3800, 3800050017, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1823,"(1000, 1000, 1000010061, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
1824,"(2205, 1500, 1500040001, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
1825,"(8300, 2000, 2000040006, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
1826,"(1000, 3600, 3600130013, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1827,"(1000, 6400, 6400010001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1828,"(1000, 3600, 3600150021, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1829,"(1000, 1000, 1000010052, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
1830,"(8300, 2000, 2000040004, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
1831,"(1000, 1200, 1200050001, 503020, '503020 - Health Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
1832,"(1000, 3600, 3600150018, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1833,"(1004, 9000, 9000120001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
1834,"(8300, 2000, 2000040022, 520126, '520126 - Construction Site Work Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1835,"(1000, 3800, 3800020006, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1836,"(1000, 1000, 1000010021, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
