,key
1256,"(8300, 2000, 2000040011, 520122, '520122 - Office Equipment Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1257,"(1000, 7500, 7500010001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1258,"(1000, 3600, 3600150061, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1259,"(8601, 4200, 4200020006, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1260,"(1000, 9000, 9000010001, 434305, '434305 - Judgments & Claims', 434, '434 - Miscellaneous & Other', 'Revenues')"
1261,"(2301, 2000, 2000060011, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1262,"(2205, 1500, 1500020001, 503040, '503040 - Health  Insurance - Retiree Classified', 500, '500 - Personnel Services', 'Expenditures')"
1263,"(1000, 6000, 6000020001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1264,"(1000, 3600, 3600070003, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
1265,"(8001, 2800, 2800040013, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1266,"(1001, 2000, 2000070004, 520109, '520109 - Medical, Dental & Laboratory Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1267,"(8300, 2000, 2000040010, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
1268,"(2301, 2000, 2000060004, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1269,"(2205, 1500, 1500030001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1270,"(9000, 8000, 8000150001, 520705, '520705 - Insurance Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1271,"(1000, 3600, 3600070008, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1272,"(1000, 3600, 3600130005, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
1273,"(2205, 1500, 1500030001, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1274,"(1000, 3400, 3400010002, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1275,"(1000, 3600, 3600150023, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
1276,"(1000, 5100, 5100020001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1277,"(1011, 8000, 8000090001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1278,"(1000, 6800, 6800050001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
1279,"(8300, 2000, 2000040004, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
1280,"(1000, 1000, 1000010045, 500150, '500150 - Shift Differential Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1281,"(9000, 8000, 8000120001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1282,"(1000, 1000, 1000010016, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1283,"(1000, 8000, 8000020001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1284,"(1000, 3800, 3800040006, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1285,"(1000, 3600, 3600150007, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1286,"(1000, 3800, 3800050016, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1287,"(1000, 6500, 6500070001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
1288,"(1000, 1000, 1000010023, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1289,"(1000, 1200, 1200030004, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1290,"(8300, 2000, 2000050011, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1291,"(1000, 1000, 1000010088, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1292,"(1000, 3600, 3600040001, 520119, '520119 - Computer Equipment/Softward Maintenance ', 520, '520 - Other Services and Charges', 'Expenditures')"
1293,"(1000, 3600, 3600150050, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1294,"(1000, 8000, 8000050001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1295,"(1000, 3600, 3600130009, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1296,"(1000, 3800, 3800020001, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
1297,"(8001, 2800, 2800040023, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
1298,"(8001, 2800, 2800020005, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1299,"(1000, 1000, 1000010029, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
1300,"(1001, 2000, 2000070005, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
1301,"(1000, 5500, 5500010009, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1302,"(1000, 6800, 6800020004, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
1303,"(1000, 1000, 1000010019, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1304,"(1000, 1000, 1000010048, 500160, '500160 - Training Incentive Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1305,"(1001, 2000, 2000050002, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1306,"(1000, 1200, 1200040001, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1307,"(2207, 1600, 1600010001, 520107, '520107 - Computer Information/Contracting Service', 520, '520 - Other Services and Charges', 'Expenditures')"
1308,"(1000, 3600, 3600130001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1309,"(1000, 6500, 6500070003, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1310,"(1000, 1000, 1000010031, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1311,"(1000, 1000, 1000010001, 503025, '503025 - Basic Life Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
1312,"(1000, 3600, 3600150026, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1313,"(2100, 3600, 3600110006, 426290, '426290 - Other Service Charges', 424, '424 - Charges for Services', 'Revenues')"
1314,"(2301, 2000, 2000060013, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
1315,"(1000, 3600, 3600070007, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
1316,"(2301, 2000, 2000060006, 421550, '421550 - Street Cut Permit Fees', 421, '421 - Licenses & Permits', 'Revenues')"
1317,"(8001, 2800, 2800040009, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1318,"(8001, 2800, 2800040017, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
1319,"(1000, 1000, 1000010014, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
1320,"(2302, 2000, 2000010011, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1321,"(2200, 1000, 1000010072, 500190, '500190 - Temporary Higher Class Pay', 500, '500 - Personnel Services', 'Expenditures')"
1322,"(1000, 1000, 1000010033, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1323,"(1000, 1200, 1200010001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
1324,"(1000, 1000, 1000010071, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
1325,"(8001, 2800, 2800020002, 531160, '531160 - Cost of Issuance Expense - Commercial Pa', 530, '530 - Debt Service and Other Uses', 'Expenditures')"
1326,"(1000, 5500, 5500010006, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
1327,"(1000, 6500, 6500010001, 520100, '520100 - Temporary Personnel Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1328,"(1000, 1200, 1200060004, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
1329,"(1000, 1000, 1000010036, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1330,"(1000, 3600, 3600130010, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
1331,"(8300, 2000, 2000080001, 520126, '520126 - Construction Site Work Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1332,"(8300, 2000, 2000090001, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
1333,"(1000, 3800, 3800020003, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1334,"(1000, 2100, 2100070001, 500090, '500090 - Premium Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1335,"(1000, 1000, 1000010001, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
1336,"(1000, 2100, 2100010002, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
1337,"(8300, 2000, 2000050002, 521515, '521515 - Electricity  Franchise Fee Expense', 520, '520 - Other Services and Charges', 'Expenditures')"
1338,"(1000, 1600, 1600010001, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1339,"(9001, 8000, 8000120001, 522605, '522605 - Active Employee Incurred Claims', 520, '520 - Other Services and Charges', 'Expenditures')"
1340,"(1000, 1000, 1000010046, 503110, '503110 - Workers Comp-Classified Claims', 500, '500 - Personnel Services', 'Expenditures')"
1341,"(1000, 1000, 1000010065, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1342,"(1000, 3800, 3800060005, 511080, '511080 - General Laboratory Supplies', 510, '510 - Supplies', 'Expenditures')"
1343,"(1000, 6500, 6500070007, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1344,"(1000, 1200, 1200030005, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1345,"(8001, 2800, 2800040016, 442030, '442030 - Terminal Space Airline Rental Fees', 442, '442 - Building Rentals & Ground Area', 'Revenues')"
1346,"(8001, 2800, 2800050004, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1347,"(2302, 2000, 2000010010, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
1348,"(8300, 2000, 2000050002, 452020, '452020 - Recoveries & Refunds', 452, '452 - Non-Operating/Misc.Revenues', 'Revenues')"
1349,"(1000, 1000, 1000010021, 500050, '500050 - Salary-Education/Incentive Pay - Classif', 500, '500 - Personnel Services', 'Expenditures')"
1350,"(1001, 2000, 2000070002, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1351,"(1000, 3600, 3600150002, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
1352,"(1000, 1000, 1000010062, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1353,"(1000, 1000, 1000010003, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1354,"(2301, 2000, 2000060006, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1355,"(8300, 2000, 2000050002, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1356,"(8001, 2800, 2800040022, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
1357,"(1000, 3600, 3600150022, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1358,"(1000, 1000, 1000010022, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1359,"(1000, 5500, 5500010013, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
1360,"(8001, 2800, 2800020002, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
1361,"(1000, 1200, 1200050003, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
1362,"(1000, 1200, 1200040001, 500120, '500120 - Bilingual Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
1363,"(1000, 2500, 2500050001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1364,"(1000, 3800, 3800050014, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1365,"(1000, 1000, 1000010056, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
1366,"(8300, 2000, 2000040008, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1367,"(1000, 1000, 1000010019, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
1368,"(1000, 3600, 3600020005, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1369,"(1000, 3600, 3600150012, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1370,"(1000, 6500, 6500010001, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1371,"(8300, 2000, 2000080001, 520605, '520605 - Advertising Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1372,"(8300, 2000, 2000060005, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
1373,"(1000, 3600, 3600150026, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
1374,"(1011, 8000, 8000100006, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1375,"(1000, 1000, 1000010028, 503080, '503080 - Workers Compensation - Classified Admin', 500, '500 - Personnel Services', 'Expenditures')"
1376,"(8001, 2800, 2800040022, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
1377,"(8001, 2800, 2800060001, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
1378,"(9000, 8000, 8000130001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
1379,"(1001, 2000, 2000070002, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
1380,"(1000, 3600, 3600090008, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1381,"(1000, 1000, 1000010027, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1382,"(2205, 1500, 1500040001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
1383,"(1000, 1000, 1000010013, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
