,Fund Id,Business Area,Fund Center Id,GL Account,GL Description,GL Category,GL Category Description,Revenue or Expenditure,Fiscal Year,Original Budget,Current Budget,Actuals,3Y_Past_Actuals,2Y_Past_Actuals,1Y_Past_Actuals,2Y_1Y_Actuals_Mean,3Y_2Y_1Y_Actuals_Mean,3Y_Past_Original_Budget,2Y_Past_Original_Budget,1Y_Past_Original_Budget,2Y_1Y_Original_Budget_Mean,3Y_2Y_1Y_Original_Budget_Mean,3Y_Past_OA_Difference,2Y_Past_OA_Difference,1Y_Past_OA_Difference,2Y_1Y_OA_Difference_Mean,3Y_2Y_1Y_OA_Difference_Mean
2546,2305,2100,2100090004,532120,532120 - Transfers to Fleet/Equipment  ISF,530,530 - Debt Service and Other Uses,Expenditures,2016,2771604,2771604,2771404,577.67,21003.83,3103.52,12053.675000000001,12053.675000000001,0.0,0.0,0.0,0.0,0.0,577.67,21003.83,3103.52,12053.675000000001,12053.675000000001
2547,1000,1200,1200050001,500040,500040 - Salary Assignment Pay - Classified,500,500 - Personnel Services,Expenditures,2016,7228,7228,19574.41,88.79,11963.68,8062.42,10013.05,10013.05,0.0,0.0,0.0,0.0,0.0,88.79,11963.68,8062.42,10013.05,10013.05
2548,1000,1000,1000010088,500160,500160 - Training Incentive Pay - Classified,500,500 - Personnel Services,Expenditures,2016,484253,484253,451951.16,59099.41,16424.64,68397.76,42411.2,42411.2,0.0,0.0,0.0,0.0,0.0,59099.41,16424.64,68397.76,42411.2,42411.2
2549,8601,4200,4200010001,520112,520112 - Banking Services,520,520 - Other Services and Charges,Expenditures,2016,20000,20000,9450,57961.98,36846.56,5297.84,21072.199999999997,21072.199999999997,0.0,0.0,0.0,0.0,0.0,57961.98,36846.56,5297.84,21072.199999999997,21072.199999999997
2550,1000,3600,3600070003,511025,511025 - Electrical Hardware & Parts,510,510 - Supplies,Expenditures,2016,1700,1700,28.29,25699.13,28282.77,7135.26,17709.015,17709.015,0.0,0.0,0.0,0.0,0.0,25699.13,28282.77,7135.26,17709.015,17709.015
2551,2301,2000,2000060003,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,500,500,0,53738.12,6497.7,20056.4,13277.050000000001,13277.050000000001,0.0,0.0,0.0,0.0,0.0,53738.12,6497.7,20056.4,13277.050000000001,13277.050000000001
2552,8001,2800,2800060007,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,490,152,0,67739.05,31018.36,39107.58,35062.97,35062.97,0.0,0.0,0.0,0.0,0.0,67739.05,31018.36,39107.58,35062.97,35062.97
2553,1000,3600,3600150030,502010,502010 - FICA - Civilian,500,500 - Personnel Services,Expenditures,2016,4652,4652,3560.82,7900.76,38642.3,44768.03,41705.165,41705.165,0.0,0.0,0.0,0.0,0.0,7900.76,38642.3,44768.03,41705.165,41705.165
2554,1000,6500,6500030003,500110,500110 - Bilingual Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,5424,5424,5432.4,23714.78,10967.74,54329.71,32648.725,32648.725,0.0,0.0,0.0,0.0,0.0,23714.78,10967.74,54329.71,32648.725,32648.725
2555,1000,3600,3600150066,521405,521405 - Building Maintenance Services,520,520 - Other Services and Charges,Expenditures,2016,100,100,0,0.0,0.0,9750.46,4875.23,4875.23,44000.0,44000.0,44000.0,44000.0,44000.0,-44000.0,-44000.0,-34249.54,-39124.770000000004,-39124.770000000004
2556,8001,2800,2800040003,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,900,734,256.73,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,-20000.0,-20000.0,-20000.0,-20000.0,-20000.0
2557,1000,9000,9000010001,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,3200,3200,0,43170.45,96857.65,57884.88,77371.265,77371.265,70000.0,0.0,0.0,0.0,0.0,-26829.55000000001,96857.65,57884.88,77371.265,77371.265
2558,8001,2800,2800040015,511120,511120 - Clothing,510,510 - Supplies,Expenditures,2016,1000,315,1485.92,169594.59,167443.08,115174.86,141308.97,141308.97,100000.0,100000.0,100000.0,100000.0,100000.0,69594.59,67443.07999999999,15174.86,41308.969999999994,41308.969999999994
2559,8300,2000,2000040006,511095,511095 - Small Technical & Scientific Equipment,510,510 - Supplies,Expenditures,2016,5000,5000,5878.93,70936.55,12346.87,711.13,6529.0,6529.0,100000.0,100000.0,100000.0,100000.0,100000.0,-29063.45,-87653.13,-99288.87,-93471.0,-93471.0
2560,1000,1200,1200060002,522430,522430 - Miscellaneous Other Services & Charges,520,520 - Other Services and Charges,Expenditures,2016,0,0,390.02,1795.19,18352.63,149743.22,84047.925,84047.925,80000.0,80000.0,80000.0,80000.0,80000.0,-78204.81,-61647.37,69743.22,4047.9249999999993,4047.9249999999993
2561,8001,2800,2800030001,503015,503015 - Basic Life Insurance - Activie Civilian,500,500 - Personnel Services,Expenditures,2016,995,976,975,0.0,53275.96,161488.08,107382.01999999999,107382.01999999999,74000.0,74000.0,74000.0,74000.0,74000.0,-74000.0,-20724.04,87488.07999999999,33382.01999999999,33382.01999999999
2562,1000,1000,1000010035,503110,503110 - Workers Comp-Classified Claims,500,500 - Personnel Services,Expenditures,2016,143244,143244,202735.23,0.0,69382.78,1367.88,35375.33,35375.33,70000.0,70000.0,70000.0,70000.0,70000.0,-70000.0,-617.2200000000012,-68632.12,-34624.67,-34624.67
2563,8601,4200,4200010001,511020,511020 - Construction Materials,510,510 - Supplies,Expenditures,2016,0,0,0,97163.52,1154.61,16099.42,8627.015,8627.015,50000.0,50000.0,50000.0,50000.0,50000.0,47163.52,-48845.39,-33900.58,-41372.985,-41372.985
2564,1000,2000,2000060009,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,157365,157365,135550.79,48433.46,86682.13,159811.5,123246.815,123246.815,80000.0,80000.0,80000.0,80000.0,80000.0,-31566.54,6682.130000000005,79811.5,43246.815,43246.815
2565,1000,1000,1000010022,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,2540,2540,0,1152.19,0.0,31520.63,15760.315,15760.315,40000.0,40000.0,40000.0,40000.0,40000.0,-38847.81,-40000.0,-8479.369999999999,-24239.684999999998,-24239.684999999998
2566,1000,3600,3600150004,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,9426,9426,10797.43,8483.89,2401.69,816.09,1608.89,1608.89,7600.0,7600.0,7600.0,7600.0,7600.0,883.8899999999994,-5198.31,-6783.91,-5991.110000000001,-5991.110000000001
2567,1000,1000,1000010063,503025,503025 - Basic Life Insurance - Active Classified,500,500 - Personnel Services,Expenditures,2016,70,70,67.22,5124.11,2424.54,71479.38,36951.96,36951.96,5100.0,5100.0,5100.0,5100.0,5100.0,24.10999999999968,-2675.46,66379.38,31851.960000000003,31851.960000000003
2568,8001,2800,2800030001,521730,521730 - Parking Space Rental,520,520 - Other Services and Charges,Expenditures,2016,3000,3193,600,32290.9,29369.09,2988.04,16178.565,16178.565,8000.0,8000.0,8000.0,8000.0,8000.0,24290.9,21369.09,-5011.96,8178.5650000000005,8178.5650000000005
2569,1000,3400,3400010004,511150,511150 - Miscellaneous Parts & Supplies,510,510 - Supplies,Expenditures,2016,3000,3000,1305.84,2127.9,64648.31,32046.12,48347.215,48347.215,50000.0,50000.0,50000.0,50000.0,50000.0,-47872.1,14648.309999999998,-17953.88,-1652.7850000000017,-1652.7850000000017
2570,1000,3600,3600150010,500180,500180 - Temporary Employees,500,500 - Personnel Services,Expenditures,2016,3629,3629,4794.03,7519.22,0.0,0.0,0.0,0.0,25000.0,25000.0,25000.0,25000.0,25000.0,-17480.78,-25000.0,-25000.0,-25000.0,-25000.0
2571,1000,5500,5500010009,500010,500010 - Salary Base Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,258417,279346.79,278136.94,47.54,3636.82,3351.57,3494.195,3494.195,5000.0,5000.0,5000.0,5000.0,5000.0,-4952.46,-1363.1799999999996,-1648.4299999999994,-1505.8049999999994,-1505.8049999999994
2572,1000,3600,3600040001,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,59220,56794.22,49724.37,80613.49,208770.54,77457.32,143113.93,143113.93,18000.0,54000.0,64000.0,59000.0,59000.0,62613.49000000001,154770.54,13457.320000000007,84113.93000000001,84113.93000000001
2573,8300,2000,2000040010,511090,511090 - Medical & Surgical Supplies,510,510 - Supplies,Expenditures,2016,30000,30000,38126.51,50578.56,77521.54,17866.23,47693.884999999995,47693.884999999995,100000.0,64000.0,50000.0,57000.0,57000.0,-49421.44,13521.539999999995,-32133.77,-9306.115000000002,-9306.115000000002
2574,1000,2100,2100080004,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,2325,2325,2699.8,9412.13,102925.96,62842.59,82884.275,82884.275,75000.0,75000.0,75000.0,75000.0,75000.0,-65587.87,27925.96000000001,-12157.410000000005,7884.275000000002,7884.275000000002
2575,8001,2800,2800040022,511125,511125 - Food Supplies,510,510 - Supplies,Expenditures,2016,3400,3109,646.68,169093.16,90082.93,46952.62,68517.775,68517.775,100000.0,100000.0,125000.0,112500.0,112500.0,69093.16,-9917.070000000009,-78047.38,-43982.225000000006,-43982.225000000006
2576,1000,1600,1600020001,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,935457,954611.78,963373.42,25642.08,100563.27,23956.27,62259.770000000004,62259.770000000004,10000.0,10000.0,10000.0,10000.0,10000.0,15642.080000000002,90563.27,13956.27,52259.770000000004,52259.770000000004
2577,1000,3600,3600150001,501070,501070 - Pension - Civilian,500,500 - Personnel Services,Expenditures,2016,269703,304248,289147.71,43408.02,29846.42,92063.69,60955.055,60955.055,100000.0,100000.0,100000.0,100000.0,100000.0,-56591.98,-70153.58,-7936.309999999998,-39044.945,-39044.945
2578,1000,6500,6500070001,500060,500060 - Overtime - Civilian,500,500 - Personnel Services,Expenditures,2016,20000,20000,14036.21,180.09,1964.56,1731.86,1848.21,1848.21,20000.0,20000.0,20000.0,20000.0,20000.0,-19819.91,-18035.44,-18268.14,-18151.79,-18151.79
2579,1000,3600,3600130010,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,69940,67075.1,79433.1,156.43,47607.22,51237.89,49422.555,49422.555,35000.0,35000.0,35000.0,35000.0,35000.0,-34843.57,12607.22,16237.89,14422.555,14422.555
2580,1000,5500,5500010012,511055,511055 - Publications & Printed Materials,510,510 - Supplies,Expenditures,2016,0,95,94.74,0.0,256.37,8727.07,4491.72,4491.72,30000.0,30000.0,30000.0,30000.0,30000.0,-30000.0,-29743.63,-21272.93,-25508.28,-25508.28
2581,8300,2000,2000040006,520905,520905 - Travel - Training Related,520,520 - Other Services and Charges,Expenditures,2016,10600,10600,5909.64,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,25000.0,25000.0,25000.0,-25000.0,-25000.0,-25000.0,-25000.0,-25000.0
2582,1000,1200,1200030005,500050,500050 - Salary-Education/Incentive Pay - Classif,500,500 - Personnel Services,Expenditures,2016,19734,19734,20292.19,3663.79,1920.86,26086.41,14003.635,14003.635,5000.0,5000.0,5000.0,5000.0,5000.0,-1336.21,-3079.1400000000012,21086.41,9003.634999999998,9003.634999999998
2583,8001,2800,2800040018,504030,504030 - Unemployment Claims - Administration,500,500 - Personnel Services,Expenditures,2016,1995,4625,4269.81,2460.92,27954.13,3754.17,15854.150000000001,15854.150000000001,85000.0,85000.0,85000.0,85000.0,85000.0,-82539.08,-57045.87,-81245.83,-69145.85,-69145.85
2584,2301,2000,2000060003,503100,503100 - Workers Comp-Civilian Claims,500,500 - Personnel Services,Expenditures,2016,24300,27989,23058.76,1781.77,21360.4,3332.06,12346.230000000001,12346.230000000001,64500.0,45000.0,49500.0,47250.0,47250.0,-62718.23,-23639.6,-46167.94,-34903.770000000004,-34903.770000000004
2585,8001,2800,2800060002,511050,511050 - Paper & Printing Supplies,510,510 - Supplies,Expenditures,2016,300,223,666.96,104993.38,246830.01,192366.73,219598.37,219598.37,150000.0,200000.0,200000.0,200000.0,200000.0,-45006.62,46830.01000000001,-7633.269999999989,19598.37000000001,19598.37000000001
2586,1000,2500,2500030001,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,21800,21449.95,16054.62,0.0,34551.94,0.0,17275.97,17275.97,20000.0,60000.0,15000.0,37500.0,37500.0,-20000.0,-25448.06,-15000.0,-20224.03,-20224.03
2587,1000,3600,3600130015,521725,521725 - Other Rental,520,520 - Other Services and Charges,Expenditures,2016,900,900,1051.61,26281.07,23568.39,76370.58,49969.485,49969.485,45000.0,45000.0,45000.0,45000.0,45000.0,-18718.93,-21431.61,31370.58,4969.485000000001,4969.485000000001
2588,1000,1200,1200050001,500110,500110 - Bilingual Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,904,904,905.07,9576.81,4217.91,0.0,2108.955,2108.955,7000.0,1600.0,1600.0,1600.0,1600.0,2576.8099999999995,2617.91,-1600.0,508.9549999999999,508.9549999999999
2589,1000,1000,1000010012,500040,500040 - Salary Assignment Pay - Classified,500,500 - Personnel Services,Expenditures,2016,1247,1247,3425.5,19932.13,21927.41,5.49,10966.45,10966.45,10000.0,10000.0,10000.0,10000.0,10000.0,9932.13,11927.41,-9994.51,966.4499999999998,966.4499999999998
2590,1000,7500,7500010001,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,5184,5184,1325.54,19253.98,6948.45,6412.35,6680.4,6680.4,0.0,0.0,0.0,0.0,0.0,19253.98,6948.45,6412.35,6680.4,6680.4
2591,1001,2000,2000060010,511150,511150 - Miscellaneous Parts & Supplies,510,510 - Supplies,Expenditures,2016,1200,1200,663.15,310.61,11813.13,-10127.21,842.96,842.96,1743.0,1743.0,1743.0,1743.0,1743.0,-1432.39,10070.13,-11870.21,-900.04,-900.04
2592,1000,1000,1000010028,503110,503110 - Workers Comp-Classified Claims,500,500 - Personnel Services,Expenditures,2016,23127,23127,892404.56,107741.35,17746.18,113421.88,65584.03,65584.03,0.0,28359.0,28359.0,28359.0,28359.0,107741.35,-10612.82,85062.88,37225.03,37225.03
2593,1000,9000,9000030001,520910,520910 - Travel - Non-Training Related,520,520 - Other Services and Charges,Expenditures,2016,1000,1000,0,0.0,26.0,0.0,13.0,13.0,24280.0,24280.0,24280.0,24280.0,24280.0,-24280.0,-24254.0,-24280.0,-24267.0,-24267.0
2594,1000,1000,1000010029,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,23890,23890,19996.56,21063.97,34624.42,12332.74,23478.579999999998,23478.579999999998,78068.0,78068.0,78068.0,78068.0,78068.0,-57004.03,-43443.58,-65735.26,-54589.42,-54589.42
2595,8601,4200,4200020005,521715,521715 - Office Equipment Rental,520,520 - Other Services and Charges,Expenditures,2016,0,0,0,3.06,5932.2,-968.98,2481.6099999999997,2481.6099999999997,20000.0,20000.0,20000.0,20000.0,20000.0,-19996.94,-14067.8,-20968.98,-17518.39,-17518.39
2596,1000,9000,9000010001,511055,511055 - Publications & Printed Materials,510,510 - Supplies,Expenditures,2016,176111,176111,94362.82,89093.19,44209.57,34879.6,39544.585,39544.585,51400.0,51400.0,51400.0,51400.0,51400.0,37693.19,-7190.43,-16520.4,-11855.415,-11855.415
2597,1000,3600,3600070007,511145,511145 - Small Tools & Minor Equipment,510,510 - Supplies,Expenditures,2016,1200,1200,0,134318.18,5634.09,107053.97,56344.03,56344.03,1930.0,33559.0,33559.0,33559.0,33559.0,132388.18,-27924.91,73494.97,22785.03,22785.03
2598,1000,1200,1200060006,520805,520805 - Education & Training,520,520 - Other Services and Charges,Expenditures,2016,7100,4400,105,40011.01,5587.94,24315.71,14951.824999999999,14951.824999999999,62530.0,62530.0,62530.0,62530.0,62530.0,-22518.99,-56942.06,-38214.29,-47578.175,-47578.175
2599,1003,2500,2500050001,520805,520805 - Education & Training,520,520 - Other Services and Charges,Expenditures,2016,735,735,149,23344.91,19771.79,70390.62,45081.205,45081.205,31970.0,31970.0,31970.0,31970.0,31970.0,-8625.09,-12198.21,38420.62,13111.205000000002,13111.205000000002
2600,1000,1000,1000010012,503010,503010 - Health Insurance - Active Civilian,500,500 - Personnel Services,Expenditures,2016,42823,42823,40562.52,137705.11,25033.82,2221.42,13627.619999999999,13627.619999999999,46900.0,56259.0,56259.0,56259.0,56259.0,90805.11,-31225.18,-54037.58,-42631.380000000005,-42631.380000000005
2601,1000,6400,6400010001,511055,511055 - Publications & Printed Materials,510,510 - Supplies,Expenditures,2016,500,500,0,17183.05,43626.48,4759.63,24193.055,24193.055,91220.0,91220.0,91220.0,91220.0,91220.0,-74036.95,-47593.52,-86460.37,-67026.94499999999,-67026.94499999999
2602,1000,2500,2500040001,521610,521610 - Voice Services,520,520 - Other Services and Charges,Expenditures,2016,47701,70539,73097.3,25245.22,10007.15,31619.67,20813.41,20813.41,11970.0,11970.0,11970.0,11970.0,11970.0,13275.22,-1962.8500000000006,19649.67,8843.409999999998,8843.409999999998
2603,1000,1000,1000010052,511045,511045 - Computer Supplies,510,510 - Supplies,Expenditures,2016,0,0,17155.94,361.94,24556.79,46046.86,35301.825,35301.825,19490.0,19490.0,19490.0,19490.0,19490.0,-19128.06,5066.790000000001,26556.86,15811.825,15811.825
2604,1000,1200,1200060006,503020,503020 - Health Insurance - Active Classified,500,500 - Personnel Services,Expenditures,2016,112281,112281,128307.35,116750.96,65264.12,40993.77,53128.945,53128.945,70210.0,78313.0,78313.0,78313.0,78313.0,46540.96000000001,-13048.879999999996,-37319.23,-25184.055,-25184.055
2605,1000,3800,3800040004,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,188,188,144.74,552.98,136297.54,2835.78,69566.66,69566.66,19300.0,19300.0,19300.0,19300.0,19300.0,-18747.02,116997.54,-16464.22,50266.659999999996,50266.659999999996
2606,2100,3600,3600110007,503060,503060 - Long Term Disability - Civilian,500,500 - Personnel Services,Expenditures,2016,255,255,254.16,20078.6,86.82,42707.07,21396.945,21396.945,11640.0,11640.0,11640.0,11640.0,11640.0,8438.599999999999,-11553.18,31067.07,9756.945,9756.945
2607,1000,1000,1000010051,500150,500150 - Shift Differential Pay - Classified,500,500 - Personnel Services,Expenditures,2016,39713,39713,44461.42,31799.13,15460.3,89582.23,52521.265,52521.265,11060.0,11060.0,11060.0,11060.0,11060.0,20739.13,4400.299999999998,78522.23,41461.265,41461.265
2608,8300,2000,2000040014,520905,520905 - Travel - Training Related,520,520 - Other Services and Charges,Expenditures,2016,18800,18800,7759.14,29911.22,3688.07,26781.27,15234.67,15234.67,10000.0,10000.0,10000.0,10000.0,10000.0,19911.22,-6311.93,16781.27,5234.67,5234.67
2609,8300,2000,2000050012,500060,500060 - Overtime - Civilian,500,500 - Personnel Services,Expenditures,2016,9300,9300,55928.47,70257.87,33251.2,13441.96,23346.579999999998,23346.579999999998,53480.0,53480.0,53480.0,53480.0,53480.0,16777.869999999995,-20228.800000000007,-40038.04,-30133.420000000006,-30133.420000000006
2610,1000,2500,2500020001,520765,520765 - Membership & Professional Fees,520,520 - Other Services and Charges,Expenditures,2016,7000,6700,2570.72,43490.56,7010.11,44877.31,25943.71,25943.71,21430.0,21430.0,21430.0,21430.0,21430.0,22060.56,-14419.89,23447.31,4513.710000000001,4513.710000000001
2611,1000,3600,3600130010,511070,511070 - Miscellaneous Office Supplies,510,510 - Supplies,Expenditures,2016,500,500,1450.49,21864.22,1229.09,12900.04,7064.5650000000005,7064.5650000000005,12390.0,12390.0,12390.0,12390.0,12390.0,9474.22,-11160.91,510.0400000000008,-5325.4349999999995,-5325.4349999999995
2612,2205,1500,1500040001,500010,500010 - Salary Base Pay - Civilian,500,500 - Personnel Services,Expenditures,2016,7743014,8408094,7911373.13,29920.76,143389.93,211161.6,177275.765,177275.765,9990.0,9990.0,9990.0,9990.0,9990.0,19930.76,133399.93,201171.6,167285.765,167285.765
2613,8300,2000,2000090002,511060,511060 - Postage,510,510 - Supplies,Expenditures,2016,2000,2000,2578.43,59878.71,94749.98,172454.57,133602.275,133602.275,105192.0,105192.0,105192.0,105192.0,105192.0,-45313.29,-10442.020000000004,67262.57,28410.275,28410.275
2614,1000,2100,2100090005,511150,511150 - Miscellaneous Parts & Supplies,510,510 - Supplies,Expenditures,2016,3500,3500,1112.32,1744.18,6528.12,47068.57,26798.345,26798.345,2410.0,2410.0,2410.0,2410.0,2410.0,-665.8199999999998,4118.12,44658.57,24388.345,24388.345
2615,2302,2000,2000010011,521415,521415 - Land and Grounds Maintenance,520,520 - Other Services and Charges,Expenditures,2016,2300,2300,1840,0.0,28492.9,0.0,14246.45,14246.45,10070.0,10070.0,10070.0,10070.0,10070.0,-10070.0,18422.9,-10070.0,4176.450000000001,4176.450000000001
2616,1000,2100,2100050001,511125,511125 - Food Supplies,510,510 - Supplies,Expenditures,2016,500,500,0,9186.2,-15518.04,7218.85,-4149.595,-4149.595,3780.0,3780.0,3780.0,3780.0,3780.0,5406.200000000002,-19298.04,3438.8500000000013,-7929.594999999999,-7929.594999999999
2617,1000,5500,5500010009,520520,520520 - Printing & Reproduction Services,520,520 - Other Services and Charges,Expenditures,2016,200,224.03,224.03,3512.82,12963.32,305.44,6634.38,6634.38,0.0,0.0,0.0,0.0,0.0,3512.82,12963.32,305.44,6634.38,6634.38
